"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|ES","Generation - Solar  [MW] Intraday / BZN|ES","Generation - Solar  [MW] Current / BZN|ES","Generation - Wind Offshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore  [MW] Intraday / BZN|ES","Generation - Wind Offshore  [MW] Current / BZN|ES","Generation - Wind Onshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore  [MW] Intraday / BZN|ES","Generation - Wind Onshore  [MW] Current / BZN|ES"
"26.04.2018 06:00 - 26.04.2018 07:00","133","28","28","n/e","n/e","n/e","7096","7530","7530"
"26.04.2018 07:00 - 26.04.2018 08:00","130","111","111","n/e","n/e","n/e","7069","7535","7535"
"26.04.2018 08:00 - 26.04.2018 09:00","834","657","657","n/e","n/e","n/e","6518","6952","6835"
"26.04.2018 09:00 - 26.04.2018 10:00","1979","1670","1626","n/e","n/e","n/e","5892","6274","6294"
"26.04.2018 10:00 - 26.04.2018 11:00","3045","3087","3033","n/e","n/e","n/e","5283","5422","5885"
"26.04.2018 11:00 - 26.04.2018 12:00","3963","4125","4009","n/e","n/e","n/e","4666","4797","5149"
"26.04.2018 12:00 - 26.04.2018 13:00","4520","4680","4559","n/e","n/e","n/e","4033","4186","4227"
"26.04.2018 13:00 - 26.04.2018 14:00","4796","4956","4836","n/e","n/e","n/e","3500","3597","3395"
"26.04.2018 14:00 - 26.04.2018 15:00","4843","4982","4719","n/e","n/e","n/e","3124","3127","2850"
"26.04.2018 15:00 - 26.04.2018 16:00","4712","4800","4655","n/e","n/e","n/e","2766","2647","2194"
"26.04.2018 16:00 - 26.04.2018 17:00","4391","4444","4362","n/e","n/e","n/e","2437","2228","1872"
"26.04.2018 17:00 - 26.04.2018 18:00","3891","3847","3951","n/e","n/e","n/e","2233","2119","1870"
"26.04.2018 18:00 - 26.04.2018 19:00","3152","3072","3300","n/e","n/e","n/e","2121","2006","1739"
"26.04.2018 19:00 - 26.04.2018 20:00","2034","1999","2266","n/e","n/e","n/e","2005","1936","1498"
"26.04.2018 20:00 - 26.04.2018 21:00","828","875","1186","n/e","n/e","n/e","1978","1995","1433"
"26.04.2018 21:00 - 26.04.2018 22:00","405","356","654","n/e","n/e","n/e","2058","2118","1591"
"26.04.2018 22:00 - 26.04.2018 23:00","324","474","395","n/e","n/e","n/e","2387","2338","1776"
"26.04.2018 23:00 - 27.04.2018 00:00","438","441","350","n/e","n/e","n/e","2789","2809","2169"
"27.04.2018 00:00 - 27.04.2018 01:00","221","208","208","n/e","n/e","n/e","2794","2873","2873"
"27.04.2018 01:00 - 27.04.2018 02:00","187","203","203","n/e","n/e","n/e","3360","3836","3836"
"27.04.2018 02:00 - 27.04.2018 03:00","156","51","51","n/e","n/e","n/e","3641","4710","4710"
"27.04.2018 03:00 - 27.04.2018 04:00","123","46","46","n/e","n/e","n/e","3866","5139","5139"
"27.04.2018 04:00 - 27.04.2018 05:00","87","46","46","n/e","n/e","n/e","4060","4912","4912"
"27.04.2018 05:00 - 27.04.2018 06:00","65","3","3","n/e","n/e","n/e","3961","4918","4918"
"27.04.2018 06:00 - 27.04.2018 07:00","47","14","14","n/e","n/e","n/e","3796","4987","4987"
"27.04.2018 07:00 - 27.04.2018 08:00","109","104","104","n/e","n/e","n/e","3617","4710","4710"
"27.04.2018 08:00 - 27.04.2018 09:00","622","666","666","n/e","n/e","n/e","3265","4471","4247"
"27.04.2018 09:00 - 27.04.2018 10:00","1563","1653","1784","n/e","n/e","n/e","2946","4216","3823"
"27.04.2018 10:00 - 27.04.2018 11:00","2711","2864","2897","n/e","n/e","n/e","2732","3976","3737"
"27.04.2018 11:00 - 27.04.2018 12:00","3768","3823","3932","n/e","n/e","n/e","2655","3740","3706"
"27.04.2018 12:00 - 27.04.2018 13:00","4454","4502","4697","n/e","n/e","n/e","2600","3525","3446"
"27.04.2018 13:00 - 27.04.2018 14:00","4975","4881","5085","n/e","n/e","n/e","2580","3516","3434"
"27.04.2018 14:00 - 27.04.2018 15:00","4942","4956","5085","n/e","n/e","n/e","2796","3663","3799"
"27.04.2018 15:00 - 27.04.2018 16:00","4794","4849","4986","n/e","n/e","n/e","3057","3826","4282"
"27.04.2018 16:00 - 27.04.2018 17:00","4535","4608","4722","n/e","n/e","n/e","3333","3954","4670"
"27.04.2018 17:00 - 27.04.2018 18:00","4132","4187","4364","n/e","n/e","n/e","3453","4054","5109"
"27.04.2018 18:00 - 27.04.2018 19:00","3426","3458","3558","n/e","n/e","n/e","3634","4183","5501"
"27.04.2018 19:00 - 27.04.2018 20:00","2307","2332","2293","n/e","n/e","n/e","3828","4363","5401"
"27.04.2018 20:00 - 27.04.2018 21:00","1017","1084","1152","n/e","n/e","n/e","4057","4534","5266"
"27.04.2018 21:00 - 27.04.2018 22:00","502","507","666","n/e","n/e","n/e","4326","4686","5013"
"27.04.2018 22:00 - 27.04.2018 23:00","378","367","537","n/e","n/e","n/e","4647","4874","5174"
"27.04.2018 23:00 - 28.04.2018 00:00","359","340","465","n/e","n/e","n/e","4334","4777","4650"
"28.04.2018 00:00 - 28.04.2018 01:00","374","458","458","n/e","n/e","n/e","4512","4275","4275"
"28.04.2018 01:00 - 28.04.2018 02:00","326","390","390","n/e","n/e","n/e","4172","3809","3809"
"28.04.2018 02:00 - 28.04.2018 03:00","265","260","260","n/e","n/e","n/e","3819","3214","3214"
"28.04.2018 03:00 - 28.04.2018 04:00","244","126","126","n/e","n/e","n/e","3389","2788","2788"
"28.04.2018 04:00 - 28.04.2018 05:00","210","81","81","n/e","n/e","n/e","3023","2609","2609"
"28.04.2018 05:00 - 28.04.2018 06:00","154","44","44","n/e","n/e","n/e","2744","2509","2509"
"28.04.2018 06:00 - 28.04.2018 07:00","80","26","26","n/e","n/e","n/e","2532","2253","2253"
"28.04.2018 07:00 - 28.04.2018 08:00","148","109","109","n/e","n/e","n/e","2396","1912","1912"
"28.04.2018 08:00 - 28.04.2018 09:00","740","646","646","n/e","n/e","n/e","2351","1917","1664"
"28.04.2018 09:00 - 28.04.2018 10:00","1769","1611","1603","n/e","n/e","n/e","2448","2093","1574"
"28.04.2018 10:00 - 28.04.2018 11:00","2939","2952","2922","n/e","n/e","n/e","2701","2430","1884"
"28.04.2018 11:00 - 28.04.2018 12:00","3923","3875","4068","n/e","n/e","n/e","3313","3082","2627"
"28.04.2018 12:00 - 28.04.2018 13:00","4501","4374","4144","n/e","n/e","n/e","4079","3911","3556"
"28.04.2018 13:00 - 28.04.2018 14:00","4747","4599","4145","n/e","n/e","n/e","4954","4815","4806"
"28.04.2018 14:00 - 28.04.2018 15:00","4776","4625","4218","n/e","n/e","n/e","5609","5515","6083"
"28.04.2018 15:00 - 28.04.2018 16:00","4619","4363","4077","n/e","n/e","n/e","6152","6140","6842"
"28.04.2018 16:00 - 28.04.2018 17:00","4332","4133","3817","n/e","n/e","n/e","6647","6753","7407"
"28.04.2018 17:00 - 28.04.2018 18:00","3917","3716","3391","n/e","n/e","n/e","6612","6473","7784"
"28.04.2018 18:00 - 28.04.2018 19:00","3194","3015","2720","n/e","n/e","n/e","6308","6132","7844"
"28.04.2018 19:00 - 28.04.2018 20:00","2065","1892","1750","n/e","n/e","n/e","5994","5743","7519"
"28.04.2018 20:00 - 28.04.2018 21:00","830","827","834","n/e","n/e","n/e","5624","5133","6772"
"28.04.2018 21:00 - 28.04.2018 22:00","357","349","388","n/e","n/e","n/e","5232","4546","5276"
"28.04.2018 22:00 - 28.04.2018 23:00","296","262","281","n/e","n/e","n/e","4927","4082","4474"
"28.04.2018 23:00 - 29.04.2018 00:00","283","242","242","n/e","n/e","n/e","4722","3974","4248"
"29.04.2018 00:00 - 29.04.2018 01:00","235","236","236","n/e","n/e","n/e","4633","3890","3890"
"29.04.2018 01:00 - 29.04.2018 02:00","196","201","201","n/e","n/e","n/e","4510","4104","4104"
"29.04.2018 02:00 - 29.04.2018 03:00","106","130","130","n/e","n/e","n/e","4367","4345","4345"
"29.04.2018 03:00 - 29.04.2018 04:00","86","123","123","n/e","n/e","n/e","4390","4216","4216"
"29.04.2018 04:00 - 29.04.2018 05:00","60","113","113","n/e","n/e","n/e","4588","4465","4465"
"29.04.2018 05:00 - 29.04.2018 06:00","48","46","46","n/e","n/e","n/e","4880","4763","4763"
"29.04.2018 06:00 - 29.04.2018 07:00","49","58","58","n/e","n/e","n/e","5187","5124","5124"
"29.04.2018 07:00 - 29.04.2018 08:00","131","147","147","n/e","n/e","n/e","5618","5639","5639"
"29.04.2018 08:00 - 29.04.2018 09:00","587","570","570","n/e","n/e","n/e","6370","6105","5749"
"29.04.2018 09:00 - 29.04.2018 10:00","1388","1304","1289","n/e","n/e","n/e","7238","6869","6490"
"29.04.2018 10:00 - 29.04.2018 11:00","2303","2226","2137","n/e","n/e","n/e","7947","7683","7175"
"29.04.2018 11:00 - 29.04.2018 12:00","3115","2955","2889","n/e","n/e","n/e","8518","8367","8343"
"29.04.2018 12:00 - 29.04.2018 13:00","3655","3418","3394","n/e","n/e","n/e","9021","8985","9370"
"29.04.2018 13:00 - 29.04.2018 14:00","3847","3606","3660","n/e","n/e","n/e","9548","9556","10176"
"29.04.2018 14:00 - 29.04.2018 15:00","3837","3603","3708","n/e","n/e","n/e","10138","10135","10736"
"29.04.2018 15:00 - 29.04.2018 16:00","3682","3483","3601","n/e","n/e","n/e","10673","10547","11264"
"29.04.2018 16:00 - 29.04.2018 17:00","3398","3243","3305","n/e","n/e","n/e","10977","10972","11076"
"29.04.2018 17:00 - 29.04.2018 18:00","2994","2899","3096","n/e","n/e","n/e","10658","11012","10311"
"29.04.2018 18:00 - 29.04.2018 19:00","2362","2351","2452","n/e","n/e","n/e","10024","10583","10076"
"29.04.2018 19:00 - 29.04.2018 20:00","1527","1512","1514","n/e","n/e","n/e","9450","9989","9900"
"29.04.2018 20:00 - 29.04.2018 21:00","804","656","668","n/e","n/e","n/e","8770","9272","9136"
"29.04.2018 21:00 - 29.04.2018 22:00","534","306","326","n/e","n/e","n/e","8068","8657","8551"
"29.04.2018 22:00 - 29.04.2018 23:00","446","261","280","n/e","n/e","n/e","7449","8167","7723"
"29.04.2018 23:00 - 30.04.2018 00:00","386","254","237","n/e","n/e","n/e","7143","7885","7824"
"30.04.2018 00:00 - 30.04.2018 01:00","198","142","142","n/e","n/e","n/e","7431","7449","7449"
"30.04.2018 01:00 - 30.04.2018 02:00","185","74","74","n/e","n/e","n/e","7446","7402","7402"
"30.04.2018 02:00 - 30.04.2018 03:00","108","24","24","n/e","n/e","n/e","7020","6767","6767"
"30.04.2018 03:00 - 30.04.2018 04:00","106","0","0","n/e","n/e","n/e","6525","5881","5881"
"30.04.2018 04:00 - 30.04.2018 05:00","104","7","7","n/e","n/e","n/e","5925","5448","5448"
"30.04.2018 05:00 - 30.04.2018 06:00","66","10","10","n/e","n/e","n/e","5379","4991","4991"
"30.04.2018 06:00 - 30.04.2018 07:00","63","13","13","n/e","n/e","n/e","4844","4329","4329"
"30.04.2018 07:00 - 30.04.2018 08:00","148","111","111","n/e","n/e","n/e","4383","3761","3761"
"30.04.2018 08:00 - 30.04.2018 09:00","814","666","666","n/e","n/e","n/e","4035","3471","3083"
"30.04.2018 09:00 - 30.04.2018 10:00","1607","1562","1549","n/e","n/e","n/e","3793","3300","2535"
"30.04.2018 10:00 - 30.04.2018 11:00","2548","2489","2500","n/e","n/e","n/e","3675","3191","2634"
"30.04.2018 11:00 - 30.04.2018 12:00","3129","3147","3280","n/e","n/e","n/e","3705","3243","2862"
"30.04.2018 12:00 - 30.04.2018 13:00","3458","3509","3195","n/e","n/e","n/e","3742","3298","2925"
"30.04.2018 13:00 - 30.04.2018 14:00","3599","3665","3302","n/e","n/e","n/e","3837","3402","3235"
"30.04.2018 14:00 - 30.04.2018 15:00","3638","3636","3131","n/e","n/e","n/e","3989","3582","3477"
"30.04.2018 15:00 - 30.04.2018 16:00","3532","3495","2910","n/e","n/e","n/e","4185","3739","3579"
"30.04.2018 16:00 - 30.04.2018 17:00","3258","3197","2779","n/e","n/e","n/e","4541","4109","3956"
"30.04.2018 17:00 - 30.04.2018 18:00","2876","2837","2620","n/e","n/e","n/e","4651","4390","3831"
"30.04.2018 18:00 - 30.04.2018 19:00","2249","2245","2118","n/e","n/e","n/e","4691","4587","4394"
"30.04.2018 19:00 - 30.04.2018 20:00","1428","1458","1422","n/e","n/e","n/e","4864","4828","4298"
"30.04.2018 20:00 - 30.04.2018 21:00","614","611","687","n/e","n/e","n/e","4744","4789","4566"
"30.04.2018 21:00 - 30.04.2018 22:00","221","212","343","n/e","n/e","n/e","4504","4639","4272"
"30.04.2018 22:00 - 30.04.2018 23:00","150","213","291","n/e","n/e","n/e","4410","4553","4394"
"30.04.2018 23:00 - 01.05.2018 00:00","159","218","157","n/e","n/e","n/e","4364","4445","4115"
"01.05.2018 00:00 - 01.05.2018 01:00","135","39","39","n/e","n/e","n/e","4112","4339","4339"
"01.05.2018 01:00 - 01.05.2018 02:00","150","22","22","n/e","n/e","n/e","4131","4574","4574"
"01.05.2018 02:00 - 01.05.2018 03:00","166","72","72","n/e","n/e","n/e","4157","4502","4502"
"01.05.2018 03:00 - 01.05.2018 04:00","175","56","56","n/e","n/e","n/e","4184","4613","4613"
"01.05.2018 04:00 - 01.05.2018 05:00","162","21","21","n/e","n/e","n/e","4159","4350","4350"
"01.05.2018 05:00 - 01.05.2018 06:00","105","10","10","n/e","n/e","n/e","4030","4090","4090"
"01.05.2018 06:00 - 01.05.2018 07:00","95","18","18","n/e","n/e","n/e","3922","3895","3895"
"01.05.2018 07:00 - 01.05.2018 08:00","192","130","130","n/e","n/e","n/e","3837","3683","3683"
"01.05.2018 08:00 - 01.05.2018 09:00","857","701","701","n/e","n/e","n/e","3547","3537","3385"
"01.05.2018 09:00 - 01.05.2018 10:00","1968","1806","1785","n/e","n/e","n/e","3307","3355","3147"
"01.05.2018 10:00 - 01.05.2018 11:00","3096","2899","2934","n/e","n/e","n/e","3152","3170","3269"
"01.05.2018 11:00 - 01.05.2018 12:00","3852","3618","3673","n/e","n/e","n/e","3104","3119","3177"
"01.05.2018 12:00 - 01.05.2018 13:00","4248","4015","3984","n/e","n/e","n/e","3069","3102","3224"
"01.05.2018 13:00 - 01.05.2018 14:00","4357","4133","4049","n/e","n/e","n/e","3109","3124","3309"
"01.05.2018 14:00 - 01.05.2018 15:00","4198","4056","3820","n/e","n/e","n/e","3503","3410","3373"
"01.05.2018 15:00 - 01.05.2018 16:00","3937","3892","3471","n/e","n/e","n/e","4032","3806","4108"
"01.05.2018 16:00 - 01.05.2018 17:00","3612","3623","3430","n/e","n/e","n/e","4580","4268","4714"
"01.05.2018 17:00 - 01.05.2018 18:00","3183","3230","3083","n/e","n/e","n/e","4649","4334","4479"
"01.05.2018 18:00 - 01.05.2018 19:00","2546","2596","2516","n/e","n/e","n/e","4613","4340","4550"
"01.05.2018 19:00 - 01.05.2018 20:00","1659","1685","1685","n/e","n/e","n/e","4531","4327","4334"
"01.05.2018 20:00 - 01.05.2018 21:00","763","740","813","n/e","n/e","n/e","4255","4151","3907"
"01.05.2018 21:00 - 01.05.2018 22:00","372","272","456","n/e","n/e","n/e","4030","3989","3444"
"01.05.2018 22:00 - 01.05.2018 23:00","260","174","318","n/e","n/e","n/e","4043","4024","3738"
"01.05.2018 23:00 - 02.05.2018 00:00","246","148","233","n/e","n/e","n/e","4227","4184","4267"
"02.05.2018 00:00 - 02.05.2018 01:00","246","200","200","n/e","n/e","n/e","4522","4715","4715"
"02.05.2018 01:00 - 02.05.2018 02:00","265","107","107","n/e","n/e","n/e","4885","5240","5240"
"02.05.2018 02:00 - 02.05.2018 03:00","231","31","31","n/e","n/e","n/e","5177","5714","5714"
"02.05.2018 03:00 - 02.05.2018 04:00","218","23","23","n/e","n/e","n/e","5418","5893","5893"
"02.05.2018 04:00 - 02.05.2018 05:00","195","11","11","n/e","n/e","n/e","5647","6087","6087"
"02.05.2018 05:00 - 02.05.2018 06:00","131","6","6","n/e","n/e","n/e","5680","6234","6234"
"02.05.2018 06:00 - 02.05.2018 07:00","93","22","22","n/e","n/e","n/e","5626","6321","6321"
"02.05.2018 07:00 - 02.05.2018 08:00","218","145","145","n/e","n/e","n/e","5535","6070","6070"
"02.05.2018 08:00 - 02.05.2018 09:00","849","792","792","n/e","n/e","n/e","5249","5821","5610"
"02.05.2018 09:00 - 02.05.2018 10:00","1932","1847","2003","n/e","n/e","n/e","5005","5638","5099"
"02.05.2018 10:00 - 02.05.2018 11:00","3125","2997","3063","n/e","n/e","n/e","4863","5584","5012"
"02.05.2018 11:00 - 02.05.2018 12:00","3817","3702","4008","n/e","n/e","n/e","5162","5928","5449"
"02.05.2018 12:00 - 02.05.2018 13:00","4151","4077","4600","n/e","n/e","n/e","5577","6267","6210"
"02.05.2018 13:00 - 02.05.2018 14:00","4210","4175","4987","n/e","n/e","n/e","6029","6489","6771"
"02.05.2018 14:00 - 02.05.2018 15:00","4011","3950","4722","n/e","n/e","n/e","6374","6779","6890"
"02.05.2018 15:00 - 02.05.2018 16:00","3677","3620","4271","n/e","n/e","n/e","6813","7179","7153"
"02.05.2018 16:00 - 02.05.2018 17:00","3193","3183","3968","n/e","n/e","n/e","7224","7560","7234"
"02.05.2018 17:00 - 02.05.2018 18:00","2539","2611","3178","n/e","n/e","n/e","7140","7609","7478"
"02.05.2018 18:00 - 02.05.2018 19:00","1829","1929","2527","n/e","n/e","n/e","7130","7514","7720"
"02.05.2018 19:00 - 02.05.2018 20:00","1118","1239","1746","n/e","n/e","n/e","7052","7368","7576"
"02.05.2018 20:00 - 02.05.2018 21:00","489","512","864","n/e","n/e","n/e","6793","7058","7355"
"02.05.2018 21:00 - 02.05.2018 22:00","154","282","499","n/e","n/e","n/e","6642","6786","6895"
"02.05.2018 22:00 - 02.05.2018 23:00","141","187","494","n/e","n/e","n/e","6583","6762","6791"
"02.05.2018 23:00 - 03.05.2018 00:00","118","140","363","n/e","n/e","n/e","6600","6939","7226"
"03.05.2018 00:00 - 03.05.2018 01:00","162","325","325","n/e","n/e","n/e","6822","7297","7297"
"03.05.2018 01:00 - 03.05.2018 02:00","147","332","332","n/e","n/e","n/e","6868","7435","7435"
"03.05.2018 02:00 - 03.05.2018 03:00","139","300","300","n/e","n/e","n/e","7041","7546","7546"
"03.05.2018 03:00 - 03.05.2018 04:00","129","220","220","n/e","n/e","n/e","7262","7673","7673"
"03.05.2018 04:00 - 03.05.2018 05:00","127","203","203","n/e","n/e","n/e","7458","7705","7705"
"03.05.2018 05:00 - 03.05.2018 06:00","118","184","184","n/e","n/e","n/e","7709","7726","7726"
"03.05.2018 06:00 - 03.05.2018 07:00","105","143","143","n/e","n/e","n/e","7984","7987","7987"
"03.05.2018 07:00 - 03.05.2018 08:00","209","167","167","n/e","n/e","n/e","8233","8180","8180"
"03.05.2018 08:00 - 03.05.2018 09:00","890","830","830","n/e","n/e","n/e","8530","8385","8260"
"03.05.2018 09:00 - 03.05.2018 10:00","2191","2129","2105","n/e","n/e","n/e","8814","8755","8658"
"03.05.2018 10:00 - 03.05.2018 11:00","3572","3684","3589","n/e","n/e","n/e","9124","9186","9049"
"03.05.2018 11:00 - 03.05.2018 12:00","4385","4486","4576","n/e","n/e","n/e","9375","9465","9985"
"03.05.2018 12:00 - 03.05.2018 13:00","4756","4835","5070","n/e","n/e","n/e","9591","9664","10129"
"03.05.2018 13:00 - 03.05.2018 14:00","4774","4866","5010","n/e","n/e","n/e","9993","9874","10272"
"03.05.2018 14:00 - 03.05.2018 15:00","4526","4532","4660","n/e","n/e","n/e","10227","10144","10888"
"03.05.2018 15:00 - 03.05.2018 16:00","4190","4173","4379","n/e","n/e","n/e","10449","10447","11406"
"03.05.2018 16:00 - 03.05.2018 17:00","3797","3710","3857","n/e","n/e","n/e","10722","10630","11694"
"03.05.2018 17:00 - 03.05.2018 18:00","3331","3176","3265","n/e","n/e","n/e","10893","10868","12174"
"03.05.2018 18:00 - 03.05.2018 19:00","2752","2486","2524","n/e","n/e","n/e","11055","11049","12444"
"03.05.2018 19:00 - 03.05.2018 20:00","1868","1623","1716","n/e","n/e","n/e","11217","11076","12213"
"03.05.2018 20:00 - 03.05.2018 21:00","826","736","875","n/e","n/e","n/e","11085","10852","12017"
"03.05.2018 21:00 - 03.05.2018 22:00","321","338","400","n/e","n/e","n/e","10894","10621","11425"
"03.05.2018 22:00 - 03.05.2018 23:00","238","232","325","n/e","n/e","n/e","10823","10524","11132"
"03.05.2018 23:00 - 04.05.2018 00:00","206","173","299","n/e","n/e","n/e","10683","10274","11022"
"04.05.2018 00:00 - 04.05.2018 01:00","199","308","308","n/e","n/e","n/e","10312","10647","10647"
"04.05.2018 01:00 - 04.05.2018 02:00","183","261","261","n/e","n/e","n/e","10243","10481","10481"
"04.05.2018 02:00 - 04.05.2018 03:00","167","178","178","n/e","n/e","n/e","9867","10487","10487"
"04.05.2018 03:00 - 04.05.2018 04:00","162","151","151","n/e","n/e","n/e","9614","10345","10345"
"04.05.2018 04:00 - 04.05.2018 05:00","166","133","133","n/e","n/e","n/e","9285","10039","10039"
"04.05.2018 05:00 - 04.05.2018 06:00","171","123","123","n/e","n/e","n/e","9132","9899","9899"
"04.05.2018 06:00 - 04.05.2018 07:00","147","95","95","n/e","n/e","n/e","8981","10055","10055"
"04.05.2018 07:00 - 04.05.2018 08:00","281","169","169","n/e","n/e","n/e","8829","10229","10229"
"04.05.2018 08:00 - 04.05.2018 09:00","966","903","903","n/e","n/e","n/e","8816","9866","10047"
"04.05.2018 09:00 - 04.05.2018 10:00","2314","2214","2232","n/e","n/e","n/e","8793","9752","9850"
"04.05.2018 10:00 - 04.05.2018 11:00","3751","3614","3725","n/e","n/e","n/e","8852","9723","10005"
"04.05.2018 11:00 - 04.05.2018 12:00","4697","4405","4625","n/e","n/e","n/e","8701","9708","9969"
"04.05.2018 12:00 - 04.05.2018 13:00","4832","4915","5073","n/e","n/e","n/e","8773","9548","9538"
"04.05.2018 13:00 - 04.05.2018 14:00","5006","5110","5162","n/e","n/e","n/e","8848","9337","9419"
"04.05.2018 14:00 - 04.05.2018 15:00","4942","5072","5106","n/e","n/e","n/e","8776","9166","9406"
"04.05.2018 15:00 - 04.05.2018 16:00","5077","4850","4838","n/e","n/e","n/e","8704","9035","9313"
"04.05.2018 16:00 - 04.05.2018 17:00","4738","4503","4451","n/e","n/e","n/e","8597","8936","9012"
"04.05.2018 17:00 - 04.05.2018 18:00","4213","4093","3902","n/e","n/e","n/e","8509","8950","8879"
"04.05.2018 18:00 - 04.05.2018 19:00","3488","3391","3239","n/e","n/e","n/e","8446","9016","8793"
"04.05.2018 19:00 - 04.05.2018 20:00","2507","2287","2323","n/e","n/e","n/e","8444","8987","8943"
"04.05.2018 20:00 - 04.05.2018 21:00","1407","1150","1084","n/e","n/e","n/e","8440","8961","8979"
"04.05.2018 21:00 - 04.05.2018 22:00","674","614","673","n/e","n/e","n/e","8515","9021","9087"
"04.05.2018 22:00 - 04.05.2018 23:00","506","505","479","n/e","n/e","n/e","8596","9092","9058"
"04.05.2018 23:00 - 05.05.2018 00:00","491","476","341","n/e","n/e","n/e","8344","8880","8984"
"05.05.2018 00:00 - 05.05.2018 01:00","195","343","343","n/e","n/e","n/e","8680","8436","8436"
"05.05.2018 01:00 - 05.05.2018 02:00","198","327","327","n/e","n/e","n/e","8251","7797","7797"
"05.05.2018 02:00 - 05.05.2018 03:00","198","282","282","n/e","n/e","n/e","7680","7337","7337"
"05.05.2018 03:00 - 05.05.2018 04:00","193","276","276","n/e","n/e","n/e","7065","6851","6851"
"05.05.2018 04:00 - 05.05.2018 05:00","165","253","253","n/e","n/e","n/e","6522","6437","6437"
"05.05.2018 05:00 - 05.05.2018 06:00","119","152","152","n/e","n/e","n/e","6226","6004","6004"
"05.05.2018 06:00 - 05.05.2018 07:00","84","83","83","n/e","n/e","n/e","5999","5694","5694"
