"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|ES","Generation - Solar  [MW] Intraday / BZN|ES","Generation - Solar  [MW] Current / BZN|ES","Generation - Wind Offshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore  [MW] Intraday / BZN|ES","Generation - Wind Offshore  [MW] Current / BZN|ES","Generation - Wind Onshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore  [MW] Intraday / BZN|ES","Generation - Wind Onshore  [MW] Current / BZN|ES"
"29.04.2015 23:00 - 30.04.2015 00:00","645","n/e","n/e","n/e","n/e","n/e","3624","n/e","n/e"
"30.04.2015 00:00 - 30.04.2015 01:00","413","n/e","n/e","n/e","n/e","n/e","3675","n/e","n/e"
"30.04.2015 01:00 - 30.04.2015 02:00","549","n/e","n/e","n/e","n/e","n/e","3653","n/e","n/e"
"30.04.2015 02:00 - 30.04.2015 03:00","548","n/e","n/e","n/e","n/e","n/e","3628","n/e","n/e"
"30.04.2015 03:00 - 30.04.2015 04:00","523","n/e","n/e","n/e","n/e","n/e","3679","n/e","n/e"
"30.04.2015 04:00 - 30.04.2015 05:00","414","n/e","n/e","n/e","n/e","n/e","4076","n/e","n/e"
"30.04.2015 05:00 - 30.04.2015 06:00","249","n/e","n/e","n/e","n/e","n/e","4275","n/e","n/e"
"30.04.2015 06:00 - 30.04.2015 07:00","126","n/e","n/e","n/e","n/e","n/e","4483","n/e","n/e"
"30.04.2015 07:00 - 30.04.2015 08:00","152","n/e","n/e","n/e","n/e","n/e","4742","n/e","n/e"
"30.04.2015 08:00 - 30.04.2015 09:00","758","n/e","n/e","n/e","n/e","n/e","4810","n/e","n/e"
"30.04.2015 09:00 - 30.04.2015 10:00","2132","n/e","n/e","n/e","n/e","n/e","4514","n/e","n/e"
"30.04.2015 10:00 - 30.04.2015 11:00","3710","n/e","n/e","n/e","n/e","n/e","4593","n/e","n/e"
"30.04.2015 11:00 - 30.04.2015 12:00","4570","n/e","n/e","n/e","n/e","n/e","5019","n/e","n/e"
"30.04.2015 12:00 - 30.04.2015 13:00","5076","n/e","n/e","n/e","n/e","n/e","5382","n/e","n/e"
"30.04.2015 13:00 - 30.04.2015 14:00","5078","n/e","n/e","n/e","n/e","n/e","5697","n/e","n/e"
"30.04.2015 14:00 - 30.04.2015 15:00","4976","n/e","n/e","n/e","n/e","n/e","5920","n/e","n/e"
"30.04.2015 15:00 - 30.04.2015 16:00","4913","n/e","n/e","n/e","n/e","n/e","6104","n/e","n/e"
"30.04.2015 16:00 - 30.04.2015 17:00","4698","n/e","n/e","n/e","n/e","n/e","6390","n/e","n/e"
"30.04.2015 17:00 - 30.04.2015 18:00","4399","n/e","n/e","n/e","n/e","n/e","6383","n/e","n/e"
"30.04.2015 18:00 - 30.04.2015 19:00","3592","n/e","n/e","n/e","n/e","n/e","6640","n/e","n/e"
"30.04.2015 19:00 - 30.04.2015 20:00","2420","n/e","n/e","n/e","n/e","n/e","6547","n/e","n/e"
"30.04.2015 20:00 - 30.04.2015 21:00","1134","n/e","n/e","n/e","n/e","n/e","6533","n/e","n/e"
"30.04.2015 21:00 - 30.04.2015 22:00","690","n/e","n/e","n/e","n/e","n/e","6553","n/e","n/e"
"30.04.2015 22:00 - 30.04.2015 23:00","605","n/e","n/e","n/e","n/e","n/e","6797","n/e","n/e"
"30.04.2015 23:00 - 01.05.2015 00:00","645","n/e","n/e","n/e","n/e","n/e","7181","n/e","n/e"
"01.05.2015 00:00 - 01.05.2015 01:00","399","n/e","n/e","n/e","n/e","n/e","7321","n/e","n/e"
"01.05.2015 01:00 - 01.05.2015 02:00","588","n/e","n/e","n/e","n/e","n/e","7474","n/e","n/e"
"01.05.2015 02:00 - 01.05.2015 03:00","566","n/e","n/e","n/e","n/e","n/e","7731","n/e","n/e"
"01.05.2015 03:00 - 01.05.2015 04:00","546","n/e","n/e","n/e","n/e","n/e","8233","n/e","n/e"
"01.05.2015 04:00 - 01.05.2015 05:00","386","n/e","n/e","n/e","n/e","n/e","8397","n/e","n/e"
"01.05.2015 05:00 - 01.05.2015 06:00","277","n/e","n/e","n/e","n/e","n/e","8437","n/e","n/e"
"01.05.2015 06:00 - 01.05.2015 07:00","161","n/e","n/e","n/e","n/e","n/e","8660","n/e","n/e"
"01.05.2015 07:00 - 01.05.2015 08:00","195","n/e","n/e","n/e","n/e","n/e","8285","n/e","n/e"
"01.05.2015 08:00 - 01.05.2015 09:00","685","n/e","n/e","n/e","n/e","n/e","8286","n/e","n/e"
"01.05.2015 09:00 - 01.05.2015 10:00","1669","n/e","n/e","n/e","n/e","n/e","8122","n/e","n/e"
"01.05.2015 10:00 - 01.05.2015 11:00","3011","n/e","n/e","n/e","n/e","n/e","8214","n/e","n/e"
"01.05.2015 11:00 - 01.05.2015 12:00","3344","n/e","n/e","n/e","n/e","n/e","8921","n/e","n/e"
"01.05.2015 12:00 - 01.05.2015 13:00","3932","n/e","n/e","n/e","n/e","n/e","9258","n/e","n/e"
"01.05.2015 13:00 - 01.05.2015 14:00","4236","n/e","n/e","n/e","n/e","n/e","9156","n/e","n/e"
"01.05.2015 14:00 - 01.05.2015 15:00","4215","n/e","n/e","n/e","n/e","n/e","9072","n/e","n/e"
"01.05.2015 15:00 - 01.05.2015 16:00","4050","n/e","n/e","n/e","n/e","n/e","8779","n/e","n/e"
"01.05.2015 16:00 - 01.05.2015 17:00","3728","n/e","n/e","n/e","n/e","n/e","8426","n/e","n/e"
"01.05.2015 17:00 - 01.05.2015 18:00","3175","n/e","n/e","n/e","n/e","n/e","7946","n/e","n/e"
"01.05.2015 18:00 - 01.05.2015 19:00","2658","n/e","n/e","n/e","n/e","n/e","7617","n/e","n/e"
"01.05.2015 19:00 - 01.05.2015 20:00","1764","n/e","n/e","n/e","n/e","n/e","6837","n/e","n/e"
"01.05.2015 20:00 - 01.05.2015 21:00","946","n/e","n/e","n/e","n/e","n/e","5836","n/e","n/e"
"01.05.2015 21:00 - 01.05.2015 22:00","483","n/e","n/e","n/e","n/e","n/e","5054","n/e","n/e"
"01.05.2015 22:00 - 01.05.2015 23:00","324","n/e","n/e","n/e","n/e","n/e","4869","n/e","n/e"
"01.05.2015 23:00 - 02.05.2015 00:00","347","n/e","n/e","n/e","n/e","n/e","4890","n/e","n/e"
"02.05.2015 00:00 - 02.05.2015 01:00","327","n/e","n/e","n/e","n/e","n/e","5072","n/e","n/e"
"02.05.2015 01:00 - 02.05.2015 02:00","291","n/e","n/e","n/e","n/e","n/e","5174","n/e","n/e"
"02.05.2015 02:00 - 02.05.2015 03:00","265","n/e","n/e","n/e","n/e","n/e","5356","n/e","n/e"
"02.05.2015 03:00 - 02.05.2015 04:00","219","n/e","n/e","n/e","n/e","n/e","5638","n/e","n/e"
"02.05.2015 04:00 - 02.05.2015 05:00","146","n/e","n/e","n/e","n/e","n/e","5585","n/e","n/e"
"02.05.2015 05:00 - 02.05.2015 06:00","36","n/e","n/e","n/e","n/e","n/e","5672","n/e","n/e"
"02.05.2015 06:00 - 02.05.2015 07:00","21","n/e","n/e","n/e","n/e","n/e","5805","n/e","n/e"
"02.05.2015 07:00 - 02.05.2015 08:00","158","n/e","n/e","n/e","n/e","n/e","6183","n/e","n/e"
"02.05.2015 08:00 - 02.05.2015 09:00","772","n/e","n/e","n/e","n/e","n/e","6692","n/e","n/e"
"02.05.2015 09:00 - 02.05.2015 10:00","1902","n/e","n/e","n/e","n/e","n/e","6735","n/e","n/e"
"02.05.2015 10:00 - 02.05.2015 11:00","3168","n/e","n/e","n/e","n/e","n/e","7012","n/e","n/e"
"02.05.2015 11:00 - 02.05.2015 12:00","3899","n/e","n/e","n/e","n/e","n/e","7276","n/e","n/e"
"02.05.2015 12:00 - 02.05.2015 13:00","4361","n/e","n/e","n/e","n/e","n/e","7367","n/e","n/e"
"02.05.2015 13:00 - 02.05.2015 14:00","4659","n/e","n/e","n/e","n/e","n/e","7492","n/e","n/e"
"02.05.2015 14:00 - 02.05.2015 15:00","4767","n/e","n/e","n/e","n/e","n/e","7298","n/e","n/e"
"02.05.2015 15:00 - 02.05.2015 16:00","4661","n/e","n/e","n/e","n/e","n/e","7378","n/e","n/e"
"02.05.2015 16:00 - 02.05.2015 17:00","4331","n/e","n/e","n/e","n/e","n/e","7544","n/e","n/e"
"02.05.2015 17:00 - 02.05.2015 18:00","3736","n/e","n/e","n/e","n/e","n/e","7604","n/e","n/e"
"02.05.2015 18:00 - 02.05.2015 19:00","3026","n/e","n/e","n/e","n/e","n/e","7675","n/e","n/e"
"02.05.2015 19:00 - 02.05.2015 20:00","2085","n/e","n/e","n/e","n/e","n/e","7484","n/e","n/e"
"02.05.2015 20:00 - 02.05.2015 21:00","1032","n/e","n/e","n/e","n/e","n/e","7249","n/e","n/e"
"02.05.2015 21:00 - 02.05.2015 22:00","573","n/e","n/e","n/e","n/e","n/e","6995","n/e","n/e"
"02.05.2015 22:00 - 02.05.2015 23:00","490","n/e","n/e","n/e","n/e","n/e","7056","n/e","n/e"
"02.05.2015 23:00 - 03.05.2015 00:00","463","n/e","n/e","n/e","n/e","n/e","7144","n/e","n/e"
"03.05.2015 00:00 - 03.05.2015 01:00","411","n/e","n/e","n/e","n/e","n/e","7177","n/e","n/e"
"03.05.2015 01:00 - 03.05.2015 02:00","509","n/e","n/e","n/e","n/e","n/e","7276","n/e","n/e"
"03.05.2015 02:00 - 03.05.2015 03:00","422","n/e","n/e","n/e","n/e","n/e","7167","n/e","n/e"
"03.05.2015 03:00 - 03.05.2015 04:00","374","n/e","n/e","n/e","n/e","n/e","7047","n/e","n/e"
"03.05.2015 04:00 - 03.05.2015 05:00","303","n/e","n/e","n/e","n/e","n/e","6932","n/e","n/e"
"03.05.2015 05:00 - 03.05.2015 06:00","171","n/e","n/e","n/e","n/e","n/e","6812","n/e","n/e"
"03.05.2015 06:00 - 03.05.2015 07:00","89","n/e","n/e","n/e","n/e","n/e","6855","n/e","n/e"
"03.05.2015 07:00 - 03.05.2015 08:00","196","n/e","n/e","n/e","n/e","n/e","6518","n/e","n/e"
"03.05.2015 08:00 - 03.05.2015 09:00","674","n/e","n/e","n/e","n/e","n/e","6056","n/e","n/e"
"03.05.2015 09:00 - 03.05.2015 10:00","1428","n/e","n/e","n/e","n/e","n/e","5727","n/e","n/e"
"03.05.2015 10:00 - 03.05.2015 11:00","2196","n/e","n/e","n/e","n/e","n/e","5499","n/e","n/e"
"03.05.2015 11:00 - 03.05.2015 12:00","2753","n/e","n/e","n/e","n/e","n/e","5390","n/e","n/e"
"03.05.2015 12:00 - 03.05.2015 13:00","3003","n/e","n/e","n/e","n/e","n/e","5495","n/e","n/e"
"03.05.2015 13:00 - 03.05.2015 14:00","2803","n/e","n/e","n/e","n/e","n/e","5956","n/e","n/e"
"03.05.2015 14:00 - 03.05.2015 15:00","2620","n/e","n/e","n/e","n/e","n/e","5803","n/e","n/e"
"03.05.2015 15:00 - 03.05.2015 16:00","2380","n/e","n/e","n/e","n/e","n/e","5692","n/e","n/e"
"03.05.2015 16:00 - 03.05.2015 17:00","2169","n/e","n/e","n/e","n/e","n/e","5699","n/e","n/e"
"03.05.2015 17:00 - 03.05.2015 18:00","1884","n/e","n/e","n/e","n/e","n/e","5611","n/e","n/e"
"03.05.2015 18:00 - 03.05.2015 19:00","1423","n/e","n/e","n/e","n/e","n/e","4829","n/e","n/e"
"03.05.2015 19:00 - 03.05.2015 20:00","866","n/e","n/e","n/e","n/e","n/e","3792","n/e","n/e"
"03.05.2015 20:00 - 03.05.2015 21:00","330","n/e","n/e","n/e","n/e","n/e","3245","n/e","n/e"
"03.05.2015 21:00 - 03.05.2015 22:00","59","n/e","n/e","n/e","n/e","n/e","3176","n/e","n/e"
"03.05.2015 22:00 - 03.05.2015 23:00","31","n/e","n/e","n/e","n/e","n/e","2877","n/e","n/e"
"03.05.2015 23:00 - 04.05.2015 00:00","32","n/e","n/e","n/e","n/e","n/e","2588","n/e","n/e"
"04.05.2015 00:00 - 04.05.2015 01:00","109","n/e","n/e","n/e","n/e","n/e","2232","n/e","n/e"
"04.05.2015 01:00 - 04.05.2015 02:00","89","n/e","n/e","n/e","n/e","n/e","2149","n/e","n/e"
"04.05.2015 02:00 - 04.05.2015 03:00","71","n/e","n/e","n/e","n/e","n/e","2428","n/e","n/e"
"04.05.2015 03:00 - 04.05.2015 04:00","55","n/e","n/e","n/e","n/e","n/e","3026","n/e","n/e"
"04.05.2015 04:00 - 04.05.2015 05:00","25","n/e","n/e","n/e","n/e","n/e","3733","n/e","n/e"
"04.05.2015 05:00 - 04.05.2015 06:00","0","n/e","n/e","n/e","n/e","n/e","4564","n/e","n/e"
"04.05.2015 06:00 - 04.05.2015 07:00","3","n/e","n/e","n/e","n/e","n/e","5574","n/e","n/e"
"04.05.2015 07:00 - 04.05.2015 08:00","127","n/e","n/e","n/e","n/e","n/e","6698","n/e","n/e"
"04.05.2015 08:00 - 04.05.2015 09:00","571","n/e","n/e","n/e","n/e","n/e","7265","n/e","n/e"
"04.05.2015 09:00 - 04.05.2015 10:00","1193","n/e","n/e","n/e","n/e","n/e","7550","n/e","n/e"
"04.05.2015 10:00 - 04.05.2015 11:00","1839","n/e","n/e","n/e","n/e","n/e","7925","n/e","n/e"
"04.05.2015 11:00 - 04.05.2015 12:00","2170","n/e","n/e","n/e","n/e","n/e","8723","n/e","n/e"
"04.05.2015 12:00 - 04.05.2015 13:00","2458","n/e","n/e","n/e","n/e","n/e","9254","n/e","n/e"
"04.05.2015 13:00 - 04.05.2015 14:00","2563","n/e","n/e","n/e","n/e","n/e","9579","n/e","n/e"
"04.05.2015 14:00 - 04.05.2015 15:00","2597","n/e","n/e","n/e","n/e","n/e","10267","n/e","n/e"
"04.05.2015 15:00 - 04.05.2015 16:00","2535","n/e","n/e","n/e","n/e","n/e","10907","n/e","n/e"
"04.05.2015 16:00 - 04.05.2015 17:00","2207","n/e","n/e","n/e","n/e","n/e","11323","n/e","n/e"
"04.05.2015 17:00 - 04.05.2015 18:00","1618","n/e","n/e","n/e","n/e","n/e","11440","n/e","n/e"
"04.05.2015 18:00 - 04.05.2015 19:00","1149","n/e","n/e","n/e","n/e","n/e","12156","n/e","n/e"
"04.05.2015 19:00 - 04.05.2015 20:00","683","n/e","n/e","n/e","n/e","n/e","12259","n/e","n/e"
"04.05.2015 20:00 - 04.05.2015 21:00","246","n/e","n/e","n/e","n/e","n/e","12174","n/e","n/e"
"04.05.2015 21:00 - 04.05.2015 22:00","56","n/e","n/e","n/e","n/e","n/e","12669","n/e","n/e"
"04.05.2015 22:00 - 04.05.2015 23:00","19","n/e","n/e","n/e","n/e","n/e","13042","n/e","n/e"
"04.05.2015 23:00 - 05.05.2015 00:00","19","n/e","n/e","n/e","n/e","n/e","13318","n/e","n/e"
"05.05.2015 00:00 - 05.05.2015 01:00","70","n/e","n/e","n/e","n/e","n/e","13488","n/e","n/e"
"05.05.2015 01:00 - 05.05.2015 02:00","83","n/e","n/e","n/e","n/e","n/e","13236","n/e","n/e"
"05.05.2015 02:00 - 05.05.2015 03:00","117","n/e","n/e","n/e","n/e","n/e","12663","n/e","n/e"
"05.05.2015 03:00 - 05.05.2015 04:00","104","n/e","n/e","n/e","n/e","n/e","12122","n/e","n/e"
"05.05.2015 04:00 - 05.05.2015 05:00","62","n/e","n/e","n/e","n/e","n/e","11721","n/e","n/e"
"05.05.2015 05:00 - 05.05.2015 06:00","0","n/e","n/e","n/e","n/e","n/e","11304","n/e","n/e"
"05.05.2015 06:00 - 05.05.2015 07:00","2","n/e","n/e","n/e","n/e","n/e","9860","n/e","n/e"
"05.05.2015 07:00 - 05.05.2015 08:00","130","n/e","n/e","n/e","n/e","n/e","8461","n/e","n/e"
"05.05.2015 08:00 - 05.05.2015 09:00","520","n/e","n/e","n/e","n/e","n/e","7374","n/e","n/e"
"05.05.2015 09:00 - 05.05.2015 10:00","1088","n/e","n/e","n/e","n/e","n/e","6795","n/e","n/e"
"05.05.2015 10:00 - 05.05.2015 11:00","1865","n/e","n/e","n/e","n/e","n/e","6375","n/e","n/e"
"05.05.2015 11:00 - 05.05.2015 12:00","2637","n/e","n/e","n/e","n/e","n/e","6147","n/e","n/e"
"05.05.2015 12:00 - 05.05.2015 13:00","3174","n/e","n/e","n/e","n/e","n/e","5619","n/e","n/e"
"05.05.2015 13:00 - 05.05.2015 14:00","3518","n/e","n/e","n/e","n/e","n/e","5102","n/e","n/e"
"05.05.2015 14:00 - 05.05.2015 15:00","3710","n/e","n/e","n/e","n/e","n/e","5122","n/e","n/e"
"05.05.2015 15:00 - 05.05.2015 16:00","3698","n/e","n/e","n/e","n/e","n/e","5331","n/e","n/e"
"05.05.2015 16:00 - 05.05.2015 17:00","3475","n/e","n/e","n/e","n/e","n/e","5588","n/e","n/e"
"05.05.2015 17:00 - 05.05.2015 18:00","3042","n/e","n/e","n/e","n/e","n/e","5848","n/e","n/e"
"05.05.2015 18:00 - 05.05.2015 19:00","2469","n/e","n/e","n/e","n/e","n/e","5996","n/e","n/e"
"05.05.2015 19:00 - 05.05.2015 20:00","1819","n/e","n/e","n/e","n/e","n/e","6293","n/e","n/e"
"05.05.2015 20:00 - 05.05.2015 21:00","1027","n/e","n/e","n/e","n/e","n/e","5879","n/e","n/e"
"05.05.2015 21:00 - 05.05.2015 22:00","537","n/e","n/e","n/e","n/e","n/e","4931","n/e","n/e"
"05.05.2015 22:00 - 05.05.2015 23:00","365","n/e","n/e","n/e","n/e","n/e","4787","n/e","n/e"
"05.05.2015 23:00 - 06.05.2015 00:00","298","n/e","n/e","n/e","n/e","n/e","4884","n/e","n/e"
"06.05.2015 00:00 - 06.05.2015 01:00","190","n/e","n/e","n/e","n/e","n/e","4918","n/e","n/e"
"06.05.2015 01:00 - 06.05.2015 02:00","213","n/e","n/e","n/e","n/e","n/e","4929","n/e","n/e"
"06.05.2015 02:00 - 06.05.2015 03:00","161","n/e","n/e","n/e","n/e","n/e","4677","n/e","n/e"
"06.05.2015 03:00 - 06.05.2015 04:00","135","n/e","n/e","n/e","n/e","n/e","4381","n/e","n/e"
"06.05.2015 04:00 - 06.05.2015 05:00","104","n/e","n/e","n/e","n/e","n/e","4352","n/e","n/e"
"06.05.2015 05:00 - 06.05.2015 06:00","54","n/e","n/e","n/e","n/e","n/e","4086","n/e","n/e"
"06.05.2015 06:00 - 06.05.2015 07:00","55","n/e","n/e","n/e","n/e","n/e","3921","n/e","n/e"
"06.05.2015 07:00 - 06.05.2015 08:00","237","n/e","n/e","n/e","n/e","n/e","3672","n/e","n/e"
"06.05.2015 08:00 - 06.05.2015 09:00","1030","n/e","n/e","n/e","n/e","n/e","2876","n/e","n/e"
"06.05.2015 09:00 - 06.05.2015 10:00","2316","n/e","n/e","n/e","n/e","n/e","1936","n/e","n/e"
"06.05.2015 10:00 - 06.05.2015 11:00","3716","n/e","n/e","n/e","n/e","n/e","1594","n/e","n/e"
"06.05.2015 11:00 - 06.05.2015 12:00","4704","n/e","n/e","n/e","n/e","n/e","1521","n/e","n/e"
"06.05.2015 12:00 - 06.05.2015 13:00","5272","n/e","n/e","n/e","n/e","n/e","1399","n/e","n/e"
"06.05.2015 13:00 - 06.05.2015 14:00","5420","n/e","n/e","n/e","n/e","n/e","1054","n/e","n/e"
"06.05.2015 14:00 - 06.05.2015 15:00","5406","n/e","n/e","n/e","n/e","n/e","934","n/e","n/e"
"06.05.2015 15:00 - 06.05.2015 16:00","5250","n/e","n/e","n/e","n/e","n/e","1116","n/e","n/e"
"06.05.2015 16:00 - 06.05.2015 17:00","4875","n/e","n/e","n/e","n/e","n/e","1259","n/e","n/e"
"06.05.2015 17:00 - 06.05.2015 18:00","4241","n/e","n/e","n/e","n/e","n/e","1407","n/e","n/e"
"06.05.2015 18:00 - 06.05.2015 19:00","3410","n/e","n/e","n/e","n/e","n/e","1388","n/e","n/e"
"06.05.2015 19:00 - 06.05.2015 20:00","2362","n/e","n/e","n/e","n/e","n/e","1202","n/e","n/e"
"06.05.2015 20:00 - 06.05.2015 21:00","1283","n/e","n/e","n/e","n/e","n/e","1134","n/e","n/e"
"06.05.2015 21:00 - 06.05.2015 22:00","755","n/e","n/e","n/e","n/e","n/e","1229","n/e","n/e"
"06.05.2015 22:00 - 06.05.2015 23:00","620","n/e","n/e","n/e","n/e","n/e","1195","n/e","n/e"
"06.05.2015 23:00 - 07.05.2015 00:00","610","n/e","n/e","n/e","n/e","n/e","1237","n/e","n/e"
"07.05.2015 00:00 - 07.05.2015 01:00","433","n/e","n/e","n/e","n/e","n/e","1662","n/e","n/e"
"07.05.2015 01:00 - 07.05.2015 02:00","658","n/e","n/e","n/e","n/e","n/e","2211","n/e","n/e"
"07.05.2015 02:00 - 07.05.2015 03:00","580","n/e","n/e","n/e","n/e","n/e","2678","n/e","n/e"
"07.05.2015 03:00 - 07.05.2015 04:00","539","n/e","n/e","n/e","n/e","n/e","3013","n/e","n/e"
"07.05.2015 04:00 - 07.05.2015 05:00","459","n/e","n/e","n/e","n/e","n/e","3222","n/e","n/e"
"07.05.2015 05:00 - 07.05.2015 06:00","351","n/e","n/e","n/e","n/e","n/e","3800","n/e","n/e"
"07.05.2015 06:00 - 07.05.2015 07:00","256","n/e","n/e","n/e","n/e","n/e","4655","n/e","n/e"
"07.05.2015 07:00 - 07.05.2015 08:00","297","n/e","n/e","n/e","n/e","n/e","5060","n/e","n/e"
"07.05.2015 08:00 - 07.05.2015 09:00","946","n/e","n/e","n/e","n/e","n/e","5380","n/e","n/e"
"07.05.2015 09:00 - 07.05.2015 10:00","2384","n/e","n/e","n/e","n/e","n/e","5237","n/e","n/e"
"07.05.2015 10:00 - 07.05.2015 11:00","3885","n/e","n/e","n/e","n/e","n/e","5444","n/e","n/e"
"07.05.2015 11:00 - 07.05.2015 12:00","4809","n/e","n/e","n/e","n/e","n/e","6331","n/e","n/e"
"07.05.2015 12:00 - 07.05.2015 13:00","5162","n/e","n/e","n/e","n/e","n/e","7131","n/e","n/e"
"07.05.2015 13:00 - 07.05.2015 14:00","5362","n/e","n/e","n/e","n/e","n/e","7294","n/e","n/e"
"07.05.2015 14:00 - 07.05.2015 15:00","5349","n/e","n/e","n/e","n/e","n/e","7003","n/e","n/e"
"07.05.2015 15:00 - 07.05.2015 16:00","5260","n/e","n/e","n/e","n/e","n/e","6846","n/e","n/e"
"07.05.2015 16:00 - 07.05.2015 17:00","4982","n/e","n/e","n/e","n/e","n/e","7149","n/e","n/e"
"07.05.2015 17:00 - 07.05.2015 18:00","4564","n/e","n/e","n/e","n/e","n/e","7595","n/e","n/e"
"07.05.2015 18:00 - 07.05.2015 19:00","3877","n/e","n/e","n/e","n/e","n/e","8044","n/e","n/e"
"07.05.2015 19:00 - 07.05.2015 20:00","2760","n/e","n/e","n/e","n/e","n/e","7976","n/e","n/e"
"07.05.2015 20:00 - 07.05.2015 21:00","1381","n/e","n/e","n/e","n/e","n/e","7702","n/e","n/e"
"07.05.2015 21:00 - 07.05.2015 22:00","800","n/e","n/e","n/e","n/e","n/e","7026","n/e","n/e"
"07.05.2015 22:00 - 07.05.2015 23:00","680","n/e","n/e","n/e","n/e","n/e","6848","n/e","n/e"
"07.05.2015 23:00 - 08.05.2015 00:00","680","n/e","n/e","n/e","n/e","n/e","7651","n/e","n/e"
"08.05.2015 00:00 - 08.05.2015 01:00","655","n/e","n/e","n/e","n/e","n/e","8757","n/e","n/e"
"08.05.2015 01:00 - 08.05.2015 02:00","621","n/e","n/e","n/e","n/e","n/e","9278","n/e","n/e"
"08.05.2015 02:00 - 08.05.2015 03:00","466","n/e","n/e","n/e","n/e","n/e","10023","n/e","n/e"
"08.05.2015 03:00 - 08.05.2015 04:00","466","n/e","n/e","n/e","n/e","n/e","9992","n/e","n/e"
"08.05.2015 04:00 - 08.05.2015 05:00","574","n/e","n/e","n/e","n/e","n/e","9611","n/e","n/e"
"08.05.2015 05:00 - 08.05.2015 06:00","501","n/e","n/e","n/e","n/e","n/e","9365","n/e","n/e"
"08.05.2015 06:00 - 08.05.2015 07:00","256","n/e","n/e","n/e","n/e","n/e","9839","n/e","n/e"
"08.05.2015 07:00 - 08.05.2015 08:00","320","n/e","n/e","n/e","n/e","n/e","10011","n/e","n/e"
"08.05.2015 08:00 - 08.05.2015 09:00","975","n/e","n/e","n/e","n/e","n/e","9374","n/e","n/e"
"08.05.2015 09:00 - 08.05.2015 10:00","2276","n/e","n/e","n/e","n/e","n/e","9365","n/e","n/e"
"08.05.2015 10:00 - 08.05.2015 11:00","3501","n/e","n/e","n/e","n/e","n/e","10027","n/e","n/e"
"08.05.2015 11:00 - 08.05.2015 12:00","3918","n/e","n/e","n/e","n/e","n/e","10740","n/e","n/e"
"08.05.2015 12:00 - 08.05.2015 13:00","3973","n/e","n/e","n/e","n/e","n/e","11109","n/e","n/e"
"08.05.2015 13:00 - 08.05.2015 14:00","4058","n/e","n/e","n/e","n/e","n/e","11070","n/e","n/e"
"08.05.2015 14:00 - 08.05.2015 15:00","4304","n/e","n/e","n/e","n/e","n/e","11013","n/e","n/e"
"08.05.2015 15:00 - 08.05.2015 16:00","4303","n/e","n/e","n/e","n/e","n/e","10745","n/e","n/e"
"08.05.2015 16:00 - 08.05.2015 17:00","4229","n/e","n/e","n/e","n/e","n/e","9923","n/e","n/e"
"08.05.2015 17:00 - 08.05.2015 18:00","4077","n/e","n/e","n/e","n/e","n/e","9394","n/e","n/e"
"08.05.2015 18:00 - 08.05.2015 19:00","3489","n/e","n/e","n/e","n/e","n/e","8538","n/e","n/e"
"08.05.2015 19:00 - 08.05.2015 20:00","2485","n/e","n/e","n/e","n/e","n/e","7483","n/e","n/e"
"08.05.2015 20:00 - 08.05.2015 21:00","1351","n/e","n/e","n/e","n/e","n/e","6303","n/e","n/e"
"08.05.2015 21:00 - 08.05.2015 22:00","760","n/e","n/e","n/e","n/e","n/e","4953","n/e","n/e"
"08.05.2015 22:00 - 08.05.2015 23:00","507","n/e","n/e","n/e","n/e","n/e","5009","n/e","n/e"
"08.05.2015 23:00 - 09.05.2015 00:00","411","n/e","n/e","n/e","n/e","n/e","4842","n/e","n/e"
"09.05.2015 00:00 - 09.05.2015 01:00","346","n/e","n/e","n/e","n/e","n/e","4458","n/e","n/e"
"09.05.2015 01:00 - 09.05.2015 02:00","227","n/e","n/e","n/e","n/e","n/e","3966","n/e","n/e"
"09.05.2015 02:00 - 09.05.2015 03:00","242","n/e","n/e","n/e","n/e","n/e","3552","n/e","n/e"
"09.05.2015 03:00 - 09.05.2015 04:00","178","n/e","n/e","n/e","n/e","n/e","3340","n/e","n/e"
"09.05.2015 04:00 - 09.05.2015 05:00","157","n/e","n/e","n/e","n/e","n/e","2970","n/e","n/e"
"09.05.2015 05:00 - 09.05.2015 06:00","96","n/e","n/e","n/e","n/e","n/e","2365","n/e","n/e"
"09.05.2015 06:00 - 09.05.2015 07:00","94","n/e","n/e","n/e","n/e","n/e","2020","n/e","n/e"
"09.05.2015 07:00 - 09.05.2015 08:00","285","n/e","n/e","n/e","n/e","n/e","1805","n/e","n/e"
"09.05.2015 08:00 - 09.05.2015 09:00","1337","n/e","n/e","n/e","n/e","n/e","1359","n/e","n/e"
"09.05.2015 09:00 - 09.05.2015 10:00","2641","n/e","n/e","n/e","n/e","n/e","816","n/e","n/e"
"09.05.2015 10:00 - 09.05.2015 11:00","3999","n/e","n/e","n/e","n/e","n/e","470","n/e","n/e"
"09.05.2015 11:00 - 09.05.2015 12:00","4760","n/e","n/e","n/e","n/e","n/e","581","n/e","n/e"
"09.05.2015 12:00 - 09.05.2015 13:00","5185","n/e","n/e","n/e","n/e","n/e","846","n/e","n/e"
"09.05.2015 13:00 - 09.05.2015 14:00","5251","n/e","n/e","n/e","n/e","n/e","1030","n/e","n/e"
